epoch,loss_type,total_loss,global_mse,local_angle_mae
87,af3,0.9329044818878174,0.01324579305946827,14.410056114196777
88,af3,0.9790066480636597,0.012021669186651707,13.824681282043457
89,af3,1.006898283958435,0.01034864503890276,13.79759693145752
90,af3,0.9998132586479187,0.011643001809716225,13.989416122436523
91,af3,1.0302212238311768,0.011128034442663193,14.058385848999023
92,af3,0.9005987644195557,0.009756763465702534,13.65247631072998
93,af3,1.0453593730926514,0.010594160296022892,13.293998718261719
94,af3,1.1303731203079224,0.010301078669726849,13.382841110229492
95,af3,1.0563493967056274,0.009318667463958263,13.291912078857422
96,af3,1.1344398260116577,0.009578493423759937,13.40733814239502
97,af3,1.0932393074035645,0.008909826166927814,13.14393424987793
98,af3,1.160596489906311,0.009799920953810215,13.855552673339844
99,af3,1.2717033624649048,0.0077905128709971905,13.725377082824707
100,af3,1.3011536598205566,0.011956451460719109,13.291487693786621
101,af3,0.9436061382293701,0.013902861624956131,13.761781692504883
102,af3,0.8747590780258179,0.009682306088507175,12.959406852722168
103,af3,0.9656233191490173,0.00813140720129013,13.082538604736328
104,af3,1.1125982999801636,0.008203737437725067,13.146862030029297
105,af3,1.0753095149993896,0.009177799336612225,13.116729736328125
106,af3,0.7712251543998718,0.00966072641313076,13.283658981323242
107,af3,1.111755609512329,0.01000245101749897,13.503812789916992
108,af3,1.0374431610107422,0.009288640692830086,13.976585388183594
109,af3,0.7736790180206299,0.009166432544589043,13.294750213623047
110,af3,0.8789621591567993,0.00965214241296053,13.06551456451416
111,af3,1.023842215538025,0.00988219864666462,13.339247703552246
112,af3,1.0127606391906738,0.010397831909358501,13.454556465148926
113,af3,1.0161916017532349,0.009587571956217289,13.326078414916992
114,af3,1.3284459114074707,0.01061494555324316,13.68070125579834
115,af3,1.2199947834014893,0.011671190150082111,13.49309253692627
116,af3,0.9559698104858398,0.010261306539177895,13.328227043151855
117,af3,1.3163560628890991,0.009961577132344246,13.679837226867676
118,af3,1.012405514717102,0.010828884318470955,13.54507827758789
119,af3,1.0189974308013916,0.010634643957018852,13.537755966186523
120,af3,0.8145880103111267,0.011651392094790936,13.849746704101562
121,af3,1.1722265481948853,0.01101862546056509,13.66464900970459
122,af3,0.9103069305419922,0.010426006279885769,13.925275802612305
123,af3,1.1168434619903564,0.012834865599870682,13.9393310546875
124,af3,1.1359028816223145,0.011512470431625843,13.587119102478027
125,af3,1.3190923929214478,0.011663488112390041,14.116852760314941
126,af3,1.429628610610962,0.013754667714238167,14.513792037963867
127,af3,1.208122968673706,0.01577756181359291,14.2254638671875
128,af3,0.7698795199394226,0.010392067953944206,13.989799499511719
129,af3,1.255063772201538,0.012158758006989956,13.80095100402832
130,af3,0.9106671810150146,0.011049515567719936,14.158822059631348
131,af3,0.9578366279602051,0.014050250872969627,14.523652076721191
132,af3,1.0637539625167847,0.01234203577041626,14.596518516540527
133,af3,0.9356815814971924,0.012091755867004395,14.52694320678711
134,af3,1.2203681468963623,0.0130345793440938,14.431790351867676
135,af3,1.2348558902740479,0.01255117543041706,14.36593246459961
136,af3,1.104811191558838,0.018895022571086884,14.818552017211914
137,af3,1.0464152097702026,0.019139276817440987,14.956089973449707
138,af3,1.468198299407959,0.012113530188798904,14.350786209106445
139,af3,1.125887393951416,0.011456954292953014,14.824138641357422
140,af3,1.073598861694336,0.01348127331584692,14.977863311767578
141,af3,1.0153954029083252,0.013156475499272346,15.166047096252441
142,af3,1.2434639930725098,0.012678027153015137,15.122475624084473
143,af3,0.8610924482345581,0.014265811070799828,14.887225151062012
144,af3,1.3836181163787842,0.015885787084698677,15.555168151855469
145,af3,1.0207643508911133,0.012926616705954075,15.470855712890625
146,af3,1.19288969039917,0.013594350777566433,15.103970527648926
147,af3,1.1610794067382812,0.01538142655044794,15.552504539489746
148,af3,1.0154473781585693,0.013118064031004906,15.206576347351074
149,af3,1.432736873626709,0.012511624954640865,15.499091148376465
150,af3,1.028026819229126,0.01470815297216177,15.430001258850098
151,af3,1.0652329921722412,0.0136075085029006,15.3452730178833
152,af3,0.9330870509147644,0.014224645681679249,15.713336944580078
153,af3,1.1370962858200073,0.013480599038302898,15.011215209960938
154,af3,1.2085376977920532,0.013535253703594208,15.33162784576416
155,af3,1.1153674125671387,0.013448700308799744,15.024375915527344
156,af3,1.025106430053711,0.012551587074995041,15.611681938171387
157,af3,0.9304066896438599,0.02099735476076603,15.90639877319336
158,af3,0.9272884130477905,0.019866039976477623,16.229286193847656
159,af3,1.0769433975219727,0.014109251089394093,15.475643157958984
160,af3,1.1348017454147339,0.012721230275928974,15.825149536132812
161,af3,1.0902881622314453,0.012347687035799026,15.614899635314941
162,af3,1.3150877952575684,0.01029821578413248,15.950549125671387
163,af3,0.9204848408699036,0.013240537606179714,15.753336906433105
164,af3,0.862755298614502,0.013126199133694172,16.621782302856445
165,af3,1.2975140810012817,0.011072952300310135,16.137210845947266
166,af3,1.1269137859344482,0.014311682432889938,15.950029373168945
167,af3,1.0176069736480713,0.013959724456071854,16.050832748413086
168,af3,0.8670471906661987,0.012486632913351059,15.75517463684082
169,af3,1.0879368782043457,0.011489924974739552,16.066862106323242
170,af3,1.150322437286377,0.012033333070576191,16.213104248046875
171,af3,0.9404228925704956,0.01123918779194355,16.33730125427246
172,af3,0.8143971562385559,0.01179956179112196,16.73994255065918
173,af3,0.8406450748443604,0.013519484549760818,16.168973922729492
174,af3,1.2704797983169556,0.012551810592412949,16.313215255737305
175,af3,1.0880883932113647,0.011971498839557171,16.01081085205078
176,af3,1.015916347503662,0.01056843064725399,16.7497501373291
177,af3,0.8756992816925049,0.012461885809898376,15.737253189086914
178,af3,1.0420880317687988,0.011669158935546875,16.069791793823242
179,af3,1.0961313247680664,0.009775729849934578,16.47035789489746
180,af3,1.0905377864837646,0.012168665416538715,15.988003730773926
181,af3,1.1245918273925781,0.014381656423211098,15.729876518249512
182,af3,1.1613764762878418,0.013205953873693943,16.047176361083984
183,af3,1.0036661624908447,0.011274294927716255,16.099529266357422
184,af3,1.0159189701080322,0.013851862400770187,16.088197708129883
185,af3,1.164189338684082,0.01370223332196474,16.28257942199707
186,af3,1.1063439846038818,0.011179844848811626,16.395097732543945
187,af3,1.1034196615219116,0.011631152592599392,16.100385665893555
188,af3,0.8991318941116333,0.009581929072737694,16.006528854370117
189,af3,1.2527141571044922,0.009278243407607079,15.881648063659668
190,af3,1.0622209310531616,0.014553441666066647,16.017250061035156
191,af3,1.13582444190979,0.012672905810177326,16.561994552612305
192,af3,1.2670464515686035,0.014303243719041348,16.057302474975586
193,af3,1.102561116218567,0.008489549160003662,16.266082763671875
194,af3,1.0521478652954102,0.012081832624971867,15.932820320129395
195,af3,0.986410915851593,0.010659188963472843,16.15787124633789
196,af3,0.93250572681427,0.011955790221691132,16.403759002685547
197,af3,0.9168076515197754,0.012312831357121468,16.246644973754883
198,af3,1.324664831161499,0.008976086042821407,16.175365447998047
199,af3,1.0434670448303223,0.008939524181187153,16.139698028564453
200,af3,1.1186492443084717,0.009490455500781536,16.189476013183594
