epoch,loss_type,smooth_lddt_weight,total_loss,global_mse,local_angle_mae
1,af3,0.0,6.892493072897196,66.21854400634766,52.43108367919922
2,af3,0.0,4.9103784784674644,67.927734375,54.572696685791016
3,af3,0.0,3.645602758973837,58.23237228393555,55.42032241821289
4,af3,0.0,2.5076245442032814,37.264095306396484,53.05246353149414
5,af3,0.0,1.9365703407675028,13.913090705871582,50.6327018737793
6,af3,0.0,1.2535990346223116,13.672503471374512,50.66987609863281
7,af3,0.0,1.008794555440545,8.46144962310791,51.451698303222656
8,af3,0.0,0.7948604794219136,5.984525203704834,50.77794647216797
9,af3,0.0,0.6567672360688448,5.237730026245117,51.51364517211914
10,af3,0.0,0.6799797685816884,6.1356682777404785,49.21903610229492
11,af3,0.0,0.5534159047529101,4.045999526977539,50.40352249145508
12,af3,0.0,0.5472722025588155,4.298126220703125,51.78028869628906
13,af3,0.0,0.5472463285550475,4.2694807052612305,51.801822662353516
14,af3,0.0,0.4676557891070843,3.0104639530181885,50.480186462402344
15,af3,0.0,0.4514963887631893,2.781102180480957,50.242095947265625
16,af3,0.0,0.39829754177480936,2.7130393981933594,50.4599609375
17,af3,0.0,0.3978049233555794,2.922229051589966,49.22710037231445
18,af3,0.0,0.3639663518406451,2.530118703842163,49.136451721191406
19,af3,0.0,0.348469540476799,2.1797125339508057,49.217037200927734
20,af3,0.0,0.3373191999271512,2.0240960121154785,49.962039947509766
21,af3,0.0,0.3220662781968713,1.806963324546814,48.46831130981445
22,af3,0.0,0.2985302424058318,1.8473467826843262,50.297210693359375
23,af3,0.0,0.3027980411425233,2.0067055225372314,50.22292709350586
24,af3,0.0,0.2836088635958731,1.6499567031860352,48.26522445678711
25,af3,0.0,0.29468111461028457,1.5734087228775024,50.079002380371094
26,af3,0.0,0.27932558255270123,1.5328969955444336,47.94239044189453
27,af3,0.0,0.27277108980342746,1.3219810724258423,48.99131393432617
28,af3,0.0,0.26939058024436235,1.416807770729065,48.527278900146484
29,af3,0.0,0.25466084107756615,1.2613359689712524,49.53172302246094
30,af3,0.0,0.2534327250905335,1.5326519012451172,50.344974517822266
31,af3,0.0,0.25966018438339233,1.092307209968567,49.98643493652344
32,af3,0.0,0.24929729802533984,1.4514392614364624,49.96323776245117
33,af3,0.0,0.23969683749601245,1.1550379991531372,49.340789794921875
34,af3,0.0,0.24138561869040132,1.2935682535171509,48.234130859375
35,af3,0.0,0.23730469681322575,1.0999665260314941,49.16566848754883
