epoch,loss_type,smooth_lddt_weight,total_loss,global_mse,local_angle_mae
1,edm,1.0,21.947272270917892,72.74655151367188,52.296348571777344
2,edm,1.0,16.5188290476799,73.27391052246094,51.94748306274414
3,edm,1.0,13.347322911024094,69.28822326660156,53.659088134765625
4,edm,1.0,10.002237305045128,68.60867309570312,52.4299201965332
5,edm,1.0,7.654950246214867,54.753944396972656,52.20480728149414
6,edm,1.0,6.187278166413307,46.458740234375,53.496864318847656
7,edm,1.0,4.971033237874508,28.396699905395508,52.50074005126953
8,edm,1.0,4.211916796863079,16.56138801574707,51.45794677734375
9,edm,1.0,3.99541424959898,12.174354553222656,51.485748291015625
10,edm,1.0,3.615675561130047,9.908975601196289,50.69532012939453
11,edm,1.0,3.453274868428707,8.994693756103516,50.49407958984375
12,edm,1.0,3.3795799911022186,8.323838233947754,52.27218246459961
13,edm,1.0,3.160724051296711,7.1886491775512695,51.11305618286133
14,edm,1.0,3.0792730674147606,6.351256370544434,50.71247100830078
15,edm,1.0,2.913054995238781,5.168853282928467,50.19773864746094
16,edm,1.0,2.893562726676464,4.664137840270996,49.60673904418945
17,edm,1.0,2.9079140946269035,4.488986015319824,51.79876708984375
18,edm,1.0,2.8367051854729652,4.482264518737793,50.68092346191406
19,edm,1.0,2.8230484053492546,3.9627020359039307,52.09074401855469
20,edm,1.0,2.7623645439743996,3.6342568397521973,50.168243408203125
21,edm,1.0,2.736611247062683,3.865663528442383,50.60012435913086
22,edm,1.0,2.6686679050326347,3.3124992847442627,51.61501693725586
23,edm,1.0,2.642823837697506,2.9373655319213867,49.82938766479492
24,edm,1.0,2.6904895827174187,2.4509212970733643,51.55638885498047
25,edm,1.0,2.5972299054265022,2.564237117767334,50.53522491455078
26,edm,1.0,2.629552498459816,3.217418909072876,50.76639938354492
27,edm,1.0,2.5521020367741585,2.2528882026672363,49.97148132324219
28,edm,1.0,2.5034711435437202,2.49542498588562,50.08599853515625
29,edm,1.0,2.4715765938162804,2.0108466148376465,50.450618743896484
30,edm,1.0,2.4529168978333473,2.0606868267059326,51.412967681884766
31,edm,1.0,2.4185313805937767,2.257573127746582,51.36225128173828
32,edm,1.0,2.3928505033254623,1.5166946649551392,50.86747741699219
33,edm,1.0,2.498609207570553,2.58027982711792,49.810482025146484
34,edm,1.0,2.3679928332567215,1.8485324382781982,49.938045501708984
35,edm,1.0,2.3289630338549614,1.5644044876098633,49.48421859741211
36,edm,1.0,2.3460894599556923,1.6118876934051514,49.999454498291016
37,edm,1.0,2.3198987618088722,1.4602608680725098,50.13388442993164
38,edm,1.0,2.269814297556877,1.4837232828140259,52.37514114379883
39,edm,1.0,2.259117402136326,1.2444466352462769,50.48922348022461
40,edm,1.0,2.254750519990921,1.3039770126342773,51.524818420410156
41,edm,1.0,2.24870777875185,1.4596863985061646,48.82701110839844
42,edm,1.0,2.244017943739891,1.0665562152862549,49.61768341064453
43,edm,1.0,2.2202589213848114,1.4407542943954468,49.68046569824219
44,edm,1.0,2.1769497841596603,1.1704764366149902,49.66535186767578
45,edm,1.0,2.1927950605750084,1.4898840188980103,49.46015930175781
46,edm,1.0,2.1971588879823685,1.1212295293807983,50.19342803955078
47,edm,1.0,2.1620884612202644,1.1752766370773315,50.17793273925781
48,edm,1.0,2.146873064339161,1.041955828666687,51.088871002197266
49,edm,1.0,2.1311731711030006,1.2882397174835205,50.39262390136719
50,edm,1.0,2.103328362107277,1.127427339553833,50.113033294677734
51,edm,1.0,2.1018918082118034,1.031819462776184,50.766082763671875
52,edm,1.0,2.0693878792226315,1.1671220064163208,50.3397216796875
53,edm,1.0,2.113468162715435,0.9703294038772583,49.46973419189453
54,edm,1.0,2.094404086470604,0.9850664734840393,48.82525634765625
55,edm,1.0,2.0946495085954666,1.2059307098388672,49.62443161010742
56,edm,1.0,2.0641310065984726,1.059495210647583,48.771636962890625
57,edm,1.0,2.0614351741969585,0.8721203207969666,49.937618255615234
58,edm,1.0,2.0484357699751854,0.9816138744354248,50.24201965332031
59,edm,1.0,2.0304856672883034,1.1318893432617188,49.63872146606445
60,edm,1.0,2.0155945792794228,1.0116150379180908,50.34619140625
61,edm,1.0,1.9900926612317562,0.8307113647460938,49.497894287109375
62,edm,1.0,2.0441702865064144,1.0681935548782349,49.602970123291016
63,edm,1.0,2.0689221881330013,0.9995650053024292,48.74207305908203
64,edm,1.0,2.003600876778364,0.8058152794837952,48.76496887207031
65,edm,1.0,1.9922938980162144,0.7962246537208557,48.74677276611328
66,edm,1.0,1.995284877717495,1.0780998468399048,49.970970153808594
67,edm,1.0,1.9933846406638622,0.7708998918533325,49.25547790527344
68,edm,1.0,1.9489177092909813,0.8267868161201477,49.038536071777344
69,edm,1.0,1.9430336989462376,0.7805002927780151,49.81163024902344
70,edm,1.0,1.9319165647029877,0.7383170127868652,49.17778396606445
71,edm,1.0,1.936603732407093,0.8892650604248047,49.14973449707031
72,edm,1.0,1.9397980868816376,0.7443425059318542,48.53621292114258
73,edm,1.0,1.9159960709512234,0.7138000726699829,49.39169692993164
74,edm,1.0,1.9160172492265701,0.7322506308555603,48.29157257080078
75,edm,1.0,1.9218187108635902,0.8745949864387512,47.84743118286133
76,edm,1.0,1.92862069606781,0.6400850415229797,49.367210388183594
77,edm,1.0,1.9225724674761295,0.6189168095588684,49.36922836303711
78,edm,1.0,1.8972385041415691,0.680483877658844,49.09492111206055
79,edm,1.0,1.881241474300623,0.6879449486732483,49.513729095458984
80,edm,1.0,1.8957680091261864,0.7324446439743042,48.051876068115234
81,edm,1.0,1.9024912491440773,0.6685817241668701,48.3155403137207
82,edm,1.0,1.8634837754070759,0.7276207208633423,49.29197311401367
83,edm,1.0,1.9028527215123177,0.6080296635627747,48.77439880371094
84,edm,1.0,1.8888060860335827,0.5819249749183655,50.104312896728516
85,edm,1.0,1.8776745423674583,0.749101996421814,48.98545455932617
86,edm,1.0,1.8640371151268482,0.6418594717979431,48.25508117675781
87,edm,1.0,1.8678992465138435,0.7179458737373352,48.86153030395508
88,edm,1.0,1.8755011931061745,0.7488731145858765,47.94856643676758
89,edm,1.0,1.8224556781351566,0.6109296083450317,48.33897399902344
90,edm,1.0,1.849379688501358,0.5780631899833679,48.29561233520508
91,edm,1.0,1.834306724369526,0.6807677745819092,49.20703125
92,edm,1.0,1.830511350184679,0.5758272409439087,48.395233154296875
93,edm,1.0,1.839566346257925,0.6305280923843384,48.384586334228516
94,edm,1.0,1.8159897811710835,0.6539407968521118,48.48692321777344
95,edm,1.0,1.8226228058338165,0.5771833062171936,49.67466354370117
