epoch,loss_type,smooth_lddt_weight,total_loss,global_mse,local_angle_mae
140,edm,1.0,1.736814945936203,0.00010389949602540582,1.4998655319213867
141,edm,1.0,1.6730971336364746,9.708653669804335e-05,1.5014023780822754
142,edm,1.0,1.6971210986375809,0.00010110605217050761,1.4777036905288696
143,edm,1.0,1.7706842422485352,0.0001024786542984657,1.4848581552505493
144,edm,1.0,1.6820048242807388,0.00010437828314024955,1.5128448009490967
145,edm,1.0,1.705258384346962,0.00010317166743334383,1.5201940536499023
146,edm,1.0,1.7341378331184387,0.00010188852320425212,1.434346079826355
147,edm,1.0,1.7433730363845825,9.890207002172247e-05,1.4569207429885864
148,edm,1.0,1.667065978050232,0.0001032418804243207,1.4642025232315063
149,edm,1.0,1.6956408470869064,0.00010164509149035439,1.4813555479049683
150,edm,1.0,1.6953059285879135,9.951888932846487e-05,1.4895501136779785
151,edm,1.0,1.7145454585552216,0.00010487045801710337,1.5121923685073853
152,edm,1.0,1.6942579746246338,0.00010747739725047722,1.5243059396743774
153,edm,1.0,1.6694852709770203,0.00010061013017548248,1.484743356704712
154,edm,1.0,1.7078314423561096,9.96210947050713e-05,1.506777286529541
155,edm,1.0,1.7627539485692978,0.00010075393947772682,1.4816207885742188
156,edm,1.0,1.6849850565195084,0.00010170887981075794,1.5077712535858154
157,edm,1.0,1.7274875491857529,9.833536023506895e-05,1.4923501014709473
158,edm,1.0,1.670241430401802,0.00010340993321733549,1.5189855098724365
159,edm,1.0,1.6392018496990204,0.00010725411266321316,1.5345966815948486
160,edm,1.0,1.7251598536968231,0.00010265802848152816,1.523131012916565
161,edm,1.0,1.6927844136953354,0.00010700441634980962,1.4948830604553223
162,edm,1.0,1.6539045721292496,0.0001046546531142667,1.5442646741867065
163,edm,1.0,1.6756197661161423,9.92662608041428e-05,1.5780705213546753
164,edm,1.0,1.7134129405021667,0.00010296521213604137,1.5342669486999512
165,edm,1.0,1.710306704044342,0.00010754172399174422,1.4989972114562988
166,edm,1.0,1.660873681306839,0.00010332937381463125,1.5025378465652466
167,edm,1.0,1.7046503126621246,0.00010459338227519765,1.4623278379440308
168,edm,1.0,1.6782370507717133,0.00010533813474467024,1.4771044254302979
169,edm,1.0,1.638732835650444,0.00010451197158545256,1.5433547496795654
170,edm,1.0,1.667043149471283,0.00010090860450873151,1.5486282110214233
171,edm,1.0,1.701817512512207,0.0001010233027045615,1.5136934518814087
172,edm,1.0,1.689413458108902,0.00010677383397705853,1.5341835021972656
173,edm,1.0,1.643578976392746,0.00010501816723262891,1.5356000661849976
174,edm,1.0,1.6276310682296753,0.00010996248602168635,1.5104925632476807
175,edm,1.0,1.6522664278745651,0.00010353347170166671,1.523124098777771
176,edm,1.0,1.6944678127765656,0.0001045004537445493,1.55510675907135
177,edm,1.0,1.6710839122533798,0.00010582353570498526,1.4897198677062988
178,edm,1.0,1.6778111159801483,0.00010349132207920775,1.488767385482788
179,edm,1.0,1.657319888472557,0.00010129683505510911,1.5827856063842773
180,edm,1.0,1.6798601597547531,0.00010110923903994262,1.5150282382965088
181,edm,1.0,1.712723657488823,0.00010223328717984259,1.4864681959152222
182,edm,1.0,1.715462252497673,0.00010365441266912967,1.5661687850952148
183,edm,1.0,1.6755523532629013,0.00010356942220823839,1.51815664768219
184,edm,1.0,1.7047668397426605,0.0001072214508894831,1.4628677368164062
185,edm,1.0,1.6904938966035843,9.919641888700426e-05,1.4919952154159546
186,edm,1.0,1.6912008821964264,0.00010191411274718121,1.4810376167297363
187,edm,1.0,1.7370165288448334,0.00010299371206201613,1.4907996654510498
188,edm,1.0,1.7118242233991623,0.00010427816596347839,1.5445141792297363
189,edm,1.0,1.6198198199272156,0.00010739755816757679,1.5158846378326416
190,edm,1.0,1.6951060146093369,0.0001030385319609195,1.4873305559158325
191,edm,1.0,1.6680974811315536,0.00010574258340056986,1.5322338342666626
192,edm,1.0,1.6953248083591461,9.787438466446474e-05,1.4491300582885742
193,edm,1.0,1.6586195975542068,0.00010303341696271673,1.545670747756958
194,edm,1.0,1.603905200958252,0.00011023387924069539,1.5691965818405151
195,edm,1.0,1.618583619594574,0.00010540369839873165,1.5210601091384888
196,edm,1.0,1.666283369064331,0.00010765340266516432,1.52505362033844
197,edm,1.0,1.6182009726762772,0.00010803555051097646,1.5370718240737915
198,edm,1.0,1.7213947772979736,0.00010021670459536836,1.441622018814087
199,edm,1.0,1.6464533656835556,0.00010895022569457069,1.4887264966964722
200,edm,1.0,1.6584051251411438,0.00010366839705966413,1.504946231842041
